dataset,target_mode,k_eval,candidate_k,delta,p_near,b_type,alpha,beta,pseudo_pool_k,pseudo_top_m,num_samples,num_valid_samples,num_surrogate_valid_samples,num_rankable_samples,num_aer_effective_samples,num_pc_effective_samples,aer_at_k,path_coverage_at_k,score
cwq,pseudo,20,500,6,9,12,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.603792,0.596432,0.600112
cwq,pseudo,20,500,6,9,14,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.603775,0.596148,0.599962
cwq,pseudo,20,500,6,9,16,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.604385,0.596715,0.60055
cwq,pseudo,20,500,6,9,18,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.604701,0.596998,0.60085
cwq,pseudo,20,500,6,9,20,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.605279,0.597564,0.601422
cwq,pseudo,20,500,6,10,12,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.605017,0.598131,0.601574
cwq,pseudo,20,500,6,10,14,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.605,0.597848,0.601424
cwq,pseudo,20,500,6,10,16,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.605624,0.598414,0.602019
cwq,pseudo,20,500,6,10,18,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.605939,0.598697,0.602318
cwq,pseudo,20,500,6,10,20,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.606517,0.599264,0.60289
cwq,pseudo,20,500,6,11,12,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.60763,0.600963,0.604296
cwq,pseudo,20,500,6,11,14,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.607591,0.600963,0.604277
cwq,pseudo,20,500,6,11,16,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.607932,0.601246,0.604589
cwq,pseudo,20,500,6,11,18,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.608248,0.601529,0.604889
cwq,pseudo,20,500,6,11,20,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.608826,0.602096,0.605461
cwq,pseudo,20,500,6,12,12,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.610225,0.602662,0.606443
cwq,pseudo,20,500,6,12,14,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.610195,0.602379,0.606287
cwq,pseudo,20,500,6,12,16,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.610535,0.602662,0.606599
cwq,pseudo,20,500,6,12,18,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.610851,0.602945,0.606898
cwq,pseudo,20,500,6,12,20,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.610863,0.602945,0.606904
cwq,pseudo,20,500,6,13,12,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.610403,0.602096,0.60625
cwq,pseudo,20,500,6,13,14,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.61047,0.602096,0.606283
cwq,pseudo,20,500,6,13,16,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.610527,0.602096,0.606311
cwq,pseudo,20,500,6,13,18,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.610749,0.602096,0.606422
cwq,pseudo,20,500,6,13,20,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.61076,0.602096,0.606428
cwq,pseudo,20,500,6,14,12,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.611903,0.602379,0.607141
cwq,pseudo,20,500,6,14,14,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.611969,0.602379,0.607174
cwq,pseudo,20,500,6,14,16,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.612026,0.602379,0.607203
cwq,pseudo,20,500,6,14,18,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.612248,0.602379,0.607313
cwq,pseudo,20,500,6,14,20,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.612259,0.602379,0.607319
cwq,pseudo,20,500,6,15,12,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.61333,0.603229,0.608279
cwq,pseudo,20,500,6,15,14,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.61337,0.603229,0.608299
cwq,pseudo,20,500,6,15,16,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.613427,0.603229,0.608328
cwq,pseudo,20,500,6,15,18,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.613596,0.603229,0.608412
cwq,pseudo,20,500,6,15,20,0.5,0.2,100,3,3531,3531,3531,3531,2848,2848,0.613607,0.603229,0.608418
