dataset,target_mode,k_eval,candidate_k,delta,p_near,b_type,alpha,beta,pseudo_pool_k,pseudo_top_m,num_samples,num_valid_samples,num_surrogate_valid_samples,num_rankable_samples,num_aer_effective_samples,num_pc_effective_samples,aer_at_k,path_coverage_at_k,score
webqsp,pseudo,20,500,5,15,12,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.775583,0.843807,0.809695
webqsp,pseudo,20,500,5,15,14,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.775583,0.843807,0.809695
webqsp,pseudo,20,500,5,15,16,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.775583,0.844417,0.81
webqsp,pseudo,20,500,5,15,18,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.775583,0.844417,0.81
webqsp,pseudo,20,500,5,15,20,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.775611,0.844417,0.810014
webqsp,pseudo,20,500,6,8,12,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.773473,0.841367,0.80742
webqsp,pseudo,20,500,6,8,14,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.773628,0.841367,0.807498
webqsp,pseudo,20,500,6,8,16,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.773929,0.841367,0.807648
webqsp,pseudo,20,500,6,8,18,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.774006,0.841367,0.807686
webqsp,pseudo,20,500,6,8,20,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.774041,0.841367,0.807704
webqsp,pseudo,20,500,6,9,12,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.77417,0.841977,0.808073
webqsp,pseudo,20,500,6,9,14,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.774268,0.841977,0.808122
webqsp,pseudo,20,500,6,9,16,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.774439,0.841977,0.808208
webqsp,pseudo,20,500,6,9,18,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.774517,0.841977,0.808247
webqsp,pseudo,20,500,6,9,20,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.774552,0.841977,0.808264
webqsp,pseudo,20,500,6,10,12,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.775789,0.842587,0.809188
webqsp,pseudo,20,500,6,10,14,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.775799,0.842587,0.809193
webqsp,pseudo,20,500,6,10,16,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.775912,0.842587,0.80925
webqsp,pseudo,20,500,6,10,18,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.775983,0.842587,0.809285
webqsp,pseudo,20,500,6,10,20,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.776018,0.842587,0.809302
webqsp,pseudo,20,500,6,11,12,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.776053,0.844417,0.810235
webqsp,pseudo,20,500,6,11,14,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.776053,0.844417,0.810235
webqsp,pseudo,20,500,6,11,16,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.776108,0.844417,0.810263
webqsp,pseudo,20,500,6,11,18,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.776164,0.844417,0.810291
webqsp,pseudo,20,500,6,11,20,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.776199,0.844417,0.810308
webqsp,pseudo,20,500,6,12,12,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.775355,0.843197,0.809276
webqsp,pseudo,20,500,6,12,14,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.775355,0.843197,0.809276
webqsp,pseudo,20,500,6,12,16,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.775383,0.843197,0.80929
webqsp,pseudo,20,500,6,12,18,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.775418,0.843197,0.809308
webqsp,pseudo,20,500,6,12,20,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.775446,0.843197,0.809321
webqsp,pseudo,20,500,6,13,12,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.775026,0.842587,0.808806
webqsp,pseudo,20,500,6,13,14,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.775026,0.842587,0.808806
webqsp,pseudo,20,500,6,13,16,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.775026,0.842587,0.808806
webqsp,pseudo,20,500,6,13,18,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.775054,0.842587,0.80882
webqsp,pseudo,20,500,6,13,20,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.775082,0.842587,0.808834
webqsp,pseudo,20,500,6,14,12,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.776166,0.844417,0.810292
webqsp,pseudo,20,500,6,14,14,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.776166,0.844417,0.810292
webqsp,pseudo,20,500,6,14,16,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.776166,0.844417,0.810292
webqsp,pseudo,20,500,6,14,18,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.776166,0.844417,0.810292
webqsp,pseudo,20,500,6,14,20,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.776194,0.844417,0.810306
webqsp,pseudo,20,500,6,15,12,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.775583,0.843807,0.809695
webqsp,pseudo,20,500,6,15,14,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.775583,0.843807,0.809695
webqsp,pseudo,20,500,6,15,16,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.775583,0.844417,0.81
webqsp,pseudo,20,500,6,15,18,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.775583,0.844417,0.81
webqsp,pseudo,20,500,6,15,20,0.5,0.2,100,3,1639,1639,1637,1638,1559,1559,0.775611,0.844417,0.810014
